Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
17,7,5,2,-13,-21,-26,-6,3,-5,-11,-19,-24,-22,-1,-12,-3,-21,-18,-17,-22,-10,27,-20,-75,-20,3,-18,-35,25,-7,1,-3,-2,-7,-15,-25,-26,2,-26,22,-29,9,-5,-1,-18,-7,10,-26,-24,-31,-36,-22,-14,-8,-30,-32,-52,-22,-29,-33,-24,-18,-25,LEFT
6,3,-1,2,-8,-9,-6,-14,-2,-7,-8,-8,-11,-5,-7,-19,-3,-15,-12,-7,-10,-17,-25,-43,-71,-8,-3,-4,9,-2,-25,5,-2,-2,-5,-6,1,-23,9,-16,7,-6,-6,-22,-13,-15,-13,3,-19,-20,-27,-32,-15,-15,-16,-29,-24,-43,-23,-33,-21,-21,-27,-23,LEFT
7,2,2,4,-11,-5,-1,-16,-8,-12,-6,-7,-9,-6,-10,-18,-2,-15,-12,-7,-11,-7,-27,2,8,-7,-10,-34,-30,-21,-26,-5,-4,-7,-10,-17,-33,-38,-1,-5,-12,-17,-3,-7,-11,-11,-2,11,-6,-4,-17,-13,-6,-6,-5,-10,-1,-14,-5,-13,13,14,6,13,LEFT
4,0,-2,4,-3,-8,-14,-10,-2,-4,-8,-7,-5,-6,1,-10,4,-11,-5,1,-1,25,15,1,33,-8,1,-12,-30,2,-21,-2,-2,-3,-6,-15,-34,-16,1,-12,4,-21,4,-6,-13,-12,-6,9,-5,-8,-20,-11,-7,-10,-10,-12,-7,-24,-10,-22,5,-5,-7,-7,LEFT
-13,-7,-4,2,-7,-11,-17,-22,-10,-3,-11,-8,-10,-13,-2,-8,-2,-17,-6,-4,-6,-8,-6,10,-1,-1,-8,-19,-20,-4,-32,-14,-10,-6,-4,-12,-29,11,-2,-11,-37,-18,-7,-7,-26,-9,-11,8,-3,-5,-11,-2,-2,-4,-3,-16,-2,-8,-1,-16,15,7,9,6,LEFT
-11,2,8,13,6,4,-1,-3,10,13,8,12,4,1,32,18,23,8,14,16,7,10,12,2,-11,2,16,-3,-20,24,32,23,25,21,16,11,-1,-5,24,-1,15,-15,27,-22,6,-4,20,39,28,26,20,23,20,11,2,12,20,11,16,3,35,28,24,27,LEFT
32,31,30,30,21,14,12,14,23,28,23,20,13,10,37,22,29,18,28,16,10,-35,1,-20,19,10,3,-10,-16,10,14,15,13,7,7,-1,-7,-40,14,-35,53,6,18,13,20,5,15,23,8,12,4,6,10,0,-5,-2,3,-4,1,-15,19,12,-6,11,LEFT
31,21,20,20,7,1,-10,4,14,23,13,13,5,-7,31,15,17,13,25,11,4,-26,-3,-37,-54,13,12,7,-15,26,1,22,21,14,6,1,-5,-15,31,-5,18,-10,32,1,23,-11,24,30,18,17,11,17,20,10,6,6,5,7,17,0,29,26,20,24,LEFT
31,31,33,35,23,19,13,15,24,34,29,27,21,10,34,20,22,17,33,20,11,8,21,31,-59,11,24,2,1,21,13,18,22,16,15,8,-12,36,22,-12,53,4,11,-2,17,-9,10,21,5,4,-3,-1,-1,-3,-6,-19,-17,-18,-5,-16,-11,-9,-9,-10,LEFT
15,18,22,30,18,14,6,2,13,23,19,18,14,5,15,2,10,6,24,12,6,-2,-24,-17,-44,3,3,7,31,-22,-4,-3,5,6,7,6,-5,-12,-2,-6,11,14,5,-2,-1,-10,1,5,-9,-14,-20,-14,-12,-12,-11,-34,-32,-40,-23,-33,-34,-27,-29,-31,LEFT
-17,-12,-8,1,-4,-1,2,-30,-16,-10,-8,-4,-1,-1,-14,-27,-22,-19,-1,-3,-9,-5,3,-12,20,-43,-15,-22,-23,-29,-31,-25,-16,-11,-11,-15,-19,-20,-8,13,-24,-11,1,-8,-16,-15,-13,-6,-26,-28,-37,-23,-16,-13,-14,-39,-44,-50,-24,-33,-42,-35,-34,-35,LEFT
-5,-7,4,12,10,9,12,-15,-7,1,-2,7,10,10,0,-14,-13,-12,7,5,4,2,-9,1,-13,-15,3,-7,-35,12,-17,4,8,15,9,9,10,-36,6,13,46,3,31,1,13,-6,9,10,-5,-13,-29,-16,-7,-15,-15,-28,-33,-42,-24,-37,-43,-36,-24,-38,LEFT
15,12,15,14,7,5,-1,-9,5,-1,-3,-1,-3,-14,3,-9,-11,-21,-11,-13,-16,15,11,10,14,-6,2,-26,12,17,-3,-3,-1,4,-5,-12,-23,5,4,-10,22,-28,17,-15,-8,-25,-12,-11,-19,-31,-45,-34,-24,-32,-30,-41,-50,-48,-36,-53,-62,-47,-49,-48,LEFT
-5,1,7,1,-8,-6,-6,-8,-2,-13,-16,-14,-12,-17,11,-12,-17,-23,-13,-15,-18,-14,-6,-8,-16,12,3,0,-23,-14,6,11,6,2,-5,-6,-3,10,25,2,3,-18,27,-6,-27,-25,-9,-7,-12,-23,-38,-23,-20,-29,-27,-34,-35,-36,-34,-49,-52,-40,-30,-40,LEFT
35,25,22,12,4,5,10,7,14,2,3,5,0,-7,18,10,0,-2,1,-6,-6,-1,26,-5,9,16,31,5,-7,15,4,29,27,24,17,10,9,18,31,11,15,19,18,-17,15,-12,10,11,15,2,-16,-3,-4,-10,-12,-8,-4,-12,-14,-33,-2,-10,-9,-12,LEFT
10,17,20,16,11,11,8,6,12,1,11,8,5,4,28,13,8,8,12,7,7,-32,-5,20,-25,4,4,15,-39,12,-10,-2,1,8,7,10,4,0,8,6,21,3,16,10,10,8,15,14,21,8,-4,11,6,3,1,13,13,13,-3,-14,44,18,7,17,LEFT
4,3,8,5,6,8,12,-13,1,-12,-4,2,5,3,14,6,3,10,14,12,8,6,15,-18,-37,-6,1,6,32,-16,4,5,4,4,4,4,-6,7,8,-7,-9,-6,15,10,17,6,16,16,25,18,7,20,15,14,6,10,18,27,11,-3,63,38,21,36,LEFT
12,16,18,11,14,16,13,10,16,7,3,9,14,7,25,19,16,22,22,18,14,-6,11,-7,-1,-13,10,6,13,-9,-1,14,14,15,13,12,-7,-2,32,8,-1,2,14,12,17,8,25,22,37,27,14,27,17,12,8,19,33,30,16,-9,65,40,14,37,LEFT
44,39,35,24,24,21,18,29,33,22,18,21,22,13,30,33,29,35,30,23,16,15,6,29,0,18,25,12,4,31,11,26,30,31,22,22,8,13,15,8,77,11,26,13,18,12,22,18,41,31,22,32,21,14,10,15,23,22,18,-6,57,34,8,32,LEFT
6,30,41,34,28,29,28,6,25,30,32,27,22,17,21,28,25,34,31,23,17,15,15,29,5,15,28,17,22,33,26,24,29,28,21,24,23,9,20,24,46,8,17,1,24,8,22,12,31,18,14,23,11,7,11,9,8,2,6,-9,34,29,-8,25,LEFT
18,27,40,24,21,18,17,8,17,22,27,23,14,11,5,16,14,23,24,17,14,41,27,33,2,25,35,23,27,3,25,25,36,31,25,27,21,41,30,21,36,15,18,7,16,18,16,7,20,8,7,13,9,12,17,-6,-2,-15,4,-15,5,-2,-30,-6,LEFT
25,34,45,39,29,26,22,11,20,20,35,30,18,19,4,11,6,18,21,17,17,26,25,12,-1,22,35,25,11,15,31,34,34,30,22,24,8,-10,43,18,26,18,32,0,-5,14,13,3,16,2,5,3,10,10,11,-7,-12,-21,3,-16,-8,-11,-23,-13,LEFT
35,37,39,30,23,24,26,23,24,16,22,21,17,23,11,10,-1,6,12,12,12,7,-4,-18,45,6,3,-8,-20,-7,-7,9,5,-1,-9,-5,-17,11,20,-8,-39,16,8,1,2,5,-4,-15,-6,-17,-23,-17,-7,-5,0,-22,-27,-35,-11,-24,-19,-9,-25,-11,LEFT
16,10,2,-17,-16,-8,-7,7,3,-8,-18,-6,-6,0,0,1,-11,-12,-9,2,5,-18,-22,-27,-26,-2,-12,-10,-38,10,14,7,-6,-14,-16,-13,-10,-36,12,-3,-4,-16,10,-1,5,1,5,-9,3,-12,-21,-16,-14,-17,-17,-21,-17,-31,-17,-34,-21,-33,-34,-34,LEFT
26,13,2,-18,-16,-4,-5,3,11,3,-14,-4,-6,-6,9,8,-5,-2,-8,2,-4,-52,-27,-24,-138,-29,-12,-18,1,-12,-12,-5,-12,-13,-12,-10,-17,16,-7,18,26,-2,3,-2,-2,-3,-2,-12,4,-6,-12,-3,2,-3,0,-30,-21,-20,-6,-22,-30,-33,-24,-35,LEFT
1,4,10,4,6,13,6,-2,10,19,10,16,7,4,0,5,3,9,2,10,7,-26,15,5,-16,-1,10,-13,10,-8,-23,10,8,8,13,8,-7,-3,1,-10,-91,-11,8,-2,-13,4,-10,-6,5,0,-4,7,7,5,7,-20,-11,-7,4,-17,-20,-22,-19,-22,LEFT
25,32,36,34,31,35,30,36,39,44,40,46,34,31,30,33,36,37,33,40,35,-15,-17,-2,17,42,15,19,1,1,5,30,33,24,24,29,17,-13,40,2,103,35,13,4,26,17,24,29,29,26,20,28,29,22,8,15,17,22,20,-4,23,10,19,7,LEFT
8,22,30,29,26,27,18,-13,20,24,35,45,29,27,13,13,21,34,25,29,27,4,6,-24,-38,-13,4,-1,-16,-17,-30,-1,8,5,2,10,9,30,5,10,50,22,16,-11,23,2,16,31,24,18,16,25,21,16,5,14,16,26,22,2,36,28,13,29,LEFT
36,22,29,27,23,29,33,15,25,29,32,37,26,23,23,20,26,34,32,31,22,4,-7,-22,-51,-4,-3,5,-64,6,21,9,18,4,5,12,31,30,22,8,31,21,22,-2,2,8,25,34,24,25,17,30,27,22,9,29,26,40,30,7,64,50,35,46,LEFT
4,6,12,5,2,15,26,-5,7,4,4,14,12,17,8,5,10,16,13,17,15,-26,-40,-29,-8,-4,-17,-13,-6,19,-32,-11,-4,-14,-11,-12,-1,-62,5,-6,40,-16,5,24,18,11,4,10,6,6,-6,4,8,8,12,-4,3,15,12,-2,30,16,13,14,LEFT
-11,-2,-3,-12,-11,-2,-2,-2,2,-8,-15,-5,-5,-10,5,-5,3,-1,-2,4,2,-13,-17,-30,-36,-6,-18,-18,-27,-8,-11,-4,-1,-11,-8,-12,-32,-32,21,-18,8,-22,3,2,8,5,16,12,15,14,3,3,6,10,6,15,15,22,13,-5,44,22,6,21,LEFT
10,16,12,5,0,2,-17,3,20,6,2,3,2,-3,14,6,15,14,8,6,4,-45,-27,-13,68,-48,-13,-23,-47,-32,7,-2,2,-8,-10,-18,-48,5,-10,9,-6,-21,-10,-12,-10,3,-10,-2,4,7,4,5,7,14,12,-4,6,12,12,-1,27,17,8,15,LEFT
-5,10,21,21,15,12,-9,-9,18,11,23,23,18,11,7,13,24,31,29,26,21,33,39,-1,-32,17,23,1,15,-5,3,18,34,30,30,16,4,-2,25,1,29,12,16,10,18,23,12,27,34,35,35,31,31,29,22,11,27,29,29,6,35,22,17,21,LEFT
39,46,53,55,44,45,42,25,47,50,59,52,44,37,30,38,46,61,55,48,40,-6,-4,3,-89,27,8,-10,-4,1,8,20,27,20,16,14,29,14,24,-4,4,14,18,1,17,26,26,40,44,34,39,32,30,33,28,32,39,29,24,5,42,25,9,21,LEFT
48,49,53,44,35,34,35,40,54,51,54,46,31,24,44,48,45,62,45,32,14,-29,-23,11,-8,-4,11,30,-11,34,55,41,34,23,14,12,10,-44,41,-3,37,22,19,-12,21,8,18,28,29,14,17,10,10,9,13,-2,7,7,8,-7,8,3,-12,2,LEFT
8,13,16,11,-1,-2,-15,1,14,11,11,9,2,2,5,5,8,25,21,18,15,24,33,-3,10,6,19,1,-10,11,11,17,24,16,8,-1,-29,-23,30,-16,36,-22,39,7,11,14,28,31,23,20,26,15,17,13,9,7,16,11,12,-8,17,12,7,9,LEFT
31,17,14,13,1,-3,-20,11,11,9,-3,1,-6,-16,3,-6,-11,9,-6,-2,-9,-3,-6,-40,-7,-11,-23,-27,-34,-4,-14,-15,-12,-27,-31,-33,-43,28,-5,-48,15,-2,19,4,-5,-19,-7,-6,-26,-22,-18,-26,-15,-16,-21,-23,-16,-18,-11,-30,-15,-15,-33,-15,LEFT
14,-7,-13,-8,-14,-6,9,-4,-4,-12,-15,0,1,7,-3,-8,-17,6,4,10,9,-7,-10,6,37,10,-11,-3,21,9,19,6,5,-9,-7,-9,-4,-42,11,17,8,17,26,-18,9,2,9,10,-1,-1,3,-3,7,8,3,-5,5,-10,6,-12,2,2,1,1,LEFT
1,5,1,1,-5,-7,-12,7,5,-3,2,7,2,2,11,2,-8,8,12,14,11,-12,8,-10,-29,5,-3,-22,-33,2,46,6,3,-13,-15,-11,-8,6,19,-14,-47,12,29,-4,6,1,15,12,5,1,3,-6,3,-1,-5,-2,8,-8,1,-23,2,-2,-13,-2,LEFT
39,27,9,2,-5,2,8,37,25,4,4,7,4,4,18,12,-5,13,10,13,4,-1,-21,-23,-25,-1,-7,-5,-20,32,27,15,13,-5,-11,-12,-18,-25,36,1,49,-26,17,-4,24,8,27,21,7,7,12,4,3,13,14,10,21,14,19,7,28,27,24,27,LEFT
-12,8,10,9,1,3,1,-13,10,2,6,14,10,12,7,6,2,17,17,19,17,-1,17,-3,2,-31,-4,-28,-31,-24,-11,-9,3,-10,-8,-12,-10,-8,-11,25,39,-10,-5,-15,-3,4,24,19,3,2,5,-10,-8,3,1,10,16,-6,4,-10,22,15,2,12,LEFT
-3,7,3,-2,-12,-5,-1,1,8,-7,-7,-1,-6,3,7,6,-7,3,1,-3,-5,8,-16,13,33,-17,-15,-40,-19,18,-23,2,3,-12,-18,-21,-42,-20,16,7,61,-4,37,-5,33,-7,22,21,-5,-3,-2,-10,-11,-1,1,-3,11,-10,2,-15,11,7,-3,5,LEFT
2,4,-1,-6,-15,-13,-21,-10,-2,-7,-11,-6,-9,-8,-11,-4,-12,-4,-1,-7,-6,-38,-42,-20,-103,-24,-25,-16,-40,-43,-31,-17,-14,-29,-25,-23,-34,-16,-10,2,-34,-15,-24,-13,-24,-6,-6,-1,-21,-16,-14,-17,-19,-5,-4,-12,3,-11,-5,-18,6,10,-4,8,LEFT
-7,-7,-7,-13,-14,-4,-4,-9,-5,-13,-17,-6,-2,5,-10,-3,-12,-3,-3,1,5,-29,-24,-16,-17,1,-8,-16,-42,4,-4,-8,-5,-18,-13,-11,-6,-13,11,18,7,-2,2,6,10,6,3,4,-17,-10,-7,-9,-13,-3,-3,-15,7,-14,-5,-26,-2,2,-6,1,LEFT
-12,-13,-14,-6,-13,1,3,-17,-15,-18,-13,-5,-1,5,-23,-14,-16,-5,-12,-3,1,-26,-5,-55,-45,-40,-21,-25,-29,-28,-62,-33,-23,-27,-20,-17,-17,-23,-15,3,-7,2,-6,-1,-18,-1,-8,1,-21,-13,-7,-16,-21,-11,-7,-16,2,-22,-13,-33,-2,3,-14,2,LEFT
-18,-21,-18,-14,-24,-7,-1,-25,-15,-14,-14,-6,-4,6,-20,1,-17,-1,0,-1,2,-20,-39,-46,-71,-30,-28,-23,-10,-31,-26,-26,-23,-36,-26,-23,-21,-32,-14,-1,24,22,9,-4,6,8,5,13,-14,-3,-5,-5,-14,-2,1,2,16,-16,-5,-27,4,4,1,3,LEFT
-6,-12,-12,-20,-25,-13,-10,-30,-10,-11,-17,-10,-11,2,-18,2,-17,0,-3,-3,4,-55,-46,-29,-37,-35,-32,-30,-32,-42,-32,-24,-15,-32,-29,-29,-33,-13,-44,8,-22,2,-8,2,-27,10,-9,1,-18,-8,-10,-6,-17,-2,1,-15,5,-22,-6,-27,-3,-3,-7,-3,LEFT
-18,-8,-5,-4,-14,-10,-7,-21,-6,-4,-3,4,-3,7,-7,2,-11,9,11,5,11,-30,-27,-6,-32,-36,-30,-22,-11,-33,-23,-17,-11,-23,-21,-23,-16,-6,-11,-16,16,15,-5,-11,2,10,-7,-8,-21,-11,-6,-12,-17,-5,-2,-19,-4,-26,-9,-27,-12,-14,-10,-16,LEFT
2,4,6,1,-5,-8,-7,-12,4,6,7,5,-3,3,-10,1,-10,16,11,5,5,-61,-15,-21,-13,-25,-17,-14,-34,-36,-3,1,5,-12,-11,-14,-7,-40,0,25,10,-4,5,-3,-7,3,-20,-22,-28,-24,-18,-18,-25,-11,-8,-42,-14,-34,-17,-35,-31,-31,-18,-32,LEFT
13,-1,-1,-8,-13,-5,5,-18,-5,-8,-15,-8,-7,4,-13,-10,-22,0,-2,-5,-1,-32,0,-17,-93,-2,-11,-40,-16,15,2,0,3,-17,-9,-16,-10,-27,-12,8,-14,-9,17,7,0,5,-8,-14,-25,-17,-12,-20,-25,-11,-3,-24,-5,-20,-16,-29,-16,-3,-8,-5,LEFT
-14,-3,-1,-11,-14,-10,-5,-11,-6,-13,-10,-10,-12,-1,-2,-4,-22,1,-3,-14,-7,6,-23,-12,-31,-60,-22,-7,-15,7,-7,-15,-12,-24,-18,-21,-18,23,-14,14,-95,-15,2,-5,-18,-7,-16,-13,-26,-17,-11,-18,-31,-19,-12,-30,-6,-18,-18,-35,-16,-6,-13,-5,LEFT
-18,-7,4,-1,-7,0,-2,4,2,-7,10,4,2,8,4,12,-7,16,14,2,5,20,-12,20,-8,-25,-7,12,9,-4,-27,-15,6,-6,3,2,-3,1,-6,29,34,-8,20,2,12,1,5,11,-8,1,11,-2,-11,1,1,-9,6,1,-1,-16,3,20,14,18,LEFT
-15,-6,4,1,-3,7,6,-17,-8,-22,8,4,6,13,-4,5,-13,10,10,5,10,-14,-7,-14,-28,-17,-18,-2,23,-23,1,-18,-10,-17,-7,-1,2,16,-12,32,29,-1,2,-1,-26,7,-22,-18,-32,-24,-14,-21,-26,-7,-3,-33,-17,-22,-15,-31,-27,-26,-22,-28,LEFT
-22,-24,-19,-22,-23,-4,-1,-39,-32,-41,-11,-11,-9,1,-36,-30,-43,-21,-12,-11,-5,-59,-56,-38,-110,-45,-43,-26,-37,-34,-46,-31,-33,-42,-35,-24,-4,5,-35,-12,-15,3,-12,-1,-29,-1,-37,-39,-56,-43,-39,-39,-38,-18,-15,-50,-31,-42,-29,-44,-42,-37,-37,-37,LEFT
-14,-21,-18,-25,-33,-12,-11,-32,-28,-36,-8,-11,-10,-1,-26,-23,-43,-24,-10,-11,-2,-49,-25,-52,-49,2,-26,-25,-55,-27,27,-7,-15,-33,-30,-21,-4,-13,-18,0,20,4,3,5,-7,5,-11,-14,-35,-26,-21,-21,-25,-12,-7,-25,-11,-25,-21,-33,-21,-17,-10,-20,LEFT
29,-2,-7,-15,-27,-3,6,-25,-18,-26,-5,-12,-10,1,-16,-14,-32,-24,-16,-16,-11,-47,-15,-18,-11,-10,-18,-18,-11,-22,6,-8,-11,-26,-26,-21,-4,4,-18,10,21,-12,21,-14,-14,-15,-11,-6,-33,-29,-29,-33,-40,-33,-31,-16,-8,-29,-36,-56,-19,-23,-34,-24,LEFT
4,-6,-7,-18,-22,-3,0,-10,-16,-27,-14,-16,-11,-2,-12,-12,-31,-27,-20,-18,-15,-28,-20,0,-42,-14,-17,-29,11,8,1,-12,-6,-17,-14,-6,23,10,-12,33,1,6,11,-3,-2,-16,-14,-21,-36,-32,-35,-45,-42,-36,-31,-30,-22,-38,-43,-60,-32,-33,-41,-34,LEFT
-14,-15,-8,-21,-14,6,14,-20,-27,-31,-26,-21,-9,5,-20,-16,-36,-24,-24,-22,-14,-8,0,-6,3,-1,-5,-16,-2,-18,-1,-5,-1,-8,-6,-3,14,-28,-21,18,3,-6,8,-19,-1,-17,-13,-17,-33,-25,-21,-37,-35,-27,-23,-21,-17,-22,-28,-49,-14,-19,-25,-21,LEFT
6,-2,1,-10,-11,5,7,-12,-16,-20,-11,-14,-8,2,-17,-11,-24,-6,-7,-11,-13,13,15,8,3,-4,10,2,5,6,2,6,5,-1,1,4,-10,-14,-4,23,7,14,26,-17,-5,-6,-12,-12,-22,-19,-14,-31,-25,-21,-22,-15,-16,-10,-25,-47,-9,-15,-14,-16,LEFT
-9,-3,4,-4,-11,3,-6,-14,-17,-13,-5,-4,-8,-5,-17,-4,-23,-10,-5,-14,-16,14,-12,14,-21,-27,2,1,12,22,-3,-7,-2,-11,-8,-3,-14,27,-18,21,6,-22,10,-4,-1,-15,-14,-12,-22,-20,-11,-31,-25,-25,-23,-17,-14,-19,-26,-48,-15,-18,-20,-19,LEFT
-5,-2,3,-8,-12,10,4,-7,-6,-2,6,3,2,5,2,8,-11,11,3,0,-4,-12,-7,-47,-56,-26,-8,-2,-5,-12,-15,-11,-6,-20,-15,-6,0,-6,12,1,12,-12,4,-1,0,1,-6,6,-10,-11,0,-8,-4,-2,2,-10,-6,-11,-1,-16,0,8,25,7,LEFT
-7,-3,3,-14,-17,3,-1,0,-2,-3,10,9,5,7,-1,8,-3,11,13,13,14,-23,-34,-21,-6,17,-17,-15,-18,6,0,-2,0,-14,-8,1,13,7,-17,-13,4,12,14,-6,-2,13,0,8,-3,-2,8,-2,8,10,12,-7,-1,-3,9,-2,-1,11,27,7,LEFT
12,15,20,2,2,22,18,7,10,16,12,13,16,23,5,19,-1,7,11,13,14,-17,-12,-2,-23,-27,-1,-2,-43,14,22,2,4,-7,-4,8,15,-5,-6,14,-93,-2,6,6,1,24,1,1,-15,-10,1,-11,-2,2,7,-10,-5,-5,4,-10,-4,4,22,2,LEFT
1,4,5,-11,-5,16,8,15,2,2,-7,6,8,12,4,13,-7,-3,2,3,4,23,22,2,1,-13,4,-8,-2,-4,-33,-11,-1,-8,-2,4,4,-6,4,-7,29,-2,8,11,11,-10,6,-5,-22,-15,-5,-16,-10,-6,-2,-6,-12,0,-4,-17,-1,11,22,12,LEFT
1,-5,3,-9,-8,7,1,-5,-8,-6,-8,1,-3,3,-3,6,-13,-2,-1,-5,-4,-43,-11,-23,12,-13,-2,-23,16,-27,11,1,3,-13,-8,-3,7,-8,2,7,45,-27,7,-12,8,-15,-5,-14,-22,-20,-12,-28,-26,-27,-27,-29,-23,-4,-25,-46,-27,-20,-10,-22,LEFT
8,0,-1,-21,-27,-13,-16,-11,-14,-17,-20,-16,-22,-18,-17,-9,-29,-15,-15,-27,-27,-12,-1,5,-14,-6,-7,-26,-29,-26,6,5,-1,-23,-25,-25,-40,-9,-5,4,32,-16,23,-15,0,-18,-7,-19,-21,-20,-10,-21,-17,-12,-11,-27,-22,4,-3,-16,-16,0,17,-1,LEFT
2,-1,-4,-21,-27,-16,-22,-5,-12,-11,-12,-10,-16,-14,-11,2,-20,-3,-7,-11,-14,-18,-19,-3,-70,-9,-20,-33,-20,-2,-8,-6,-10,-29,-30,-26,-39,-29,3,4,13,-5,3,-20,-8,-19,-7,-23,-23,-20,-5,-22,-16,-18,-20,-31,-23,-4,-14,-34,-20,-22,1,-24,LEFT
-1,-1,3,-14,-21,-12,-15,-1,2,7,-1,4,-7,-4,-4,13,-3,13,11,5,4,16,-12,-24,-24,-12,-6,-15,-12,21,12,7,5,-12,-9,-12,-25,-7,3,11,-5,-11,8,-7,-17,8,2,-6,-6,0,12,10,6,13,12,-6,-10,11,13,2,4,17,35,16,LEFT
-3,4,11,-7,-21,-11,-20,-4,3,22,-3,-1,-11,-8,-14,13,-3,7,4,1,2,-33,-22,-38,-71,-17,-20,-16,-1,-15,3,-9,-6,-22,-20,-16,-10,14,-10,-6,11,-10,-6,-11,7,4,1,-3,-6,4,13,9,5,16,16,-3,-2,24,22,16,23,41,48,41,LEFT
11,6,13,0,-7,6,6,-4,9,30,10,14,8,11,3,24,7,22,21,21,20,-24,-12,-6,-52,-24,-17,-10,-10,-24,-16,-16,-9,-21,-18,-9,-9,-8,-29,5,-17,-11,-8,-10,-22,-4,-12,-11,-19,-9,1,-13,-21,-19,-27,-29,-25,-8,-24,-49,-15,-33,-20,-37,LEFT
-26,-22,-15,-25,-30,-15,-12,-25,-23,-7,-17,-23,-22,-16,-23,-14,-27,-13,-11,-25,-21,-14,-4,-24,-3,-36,-21,-21,-51,-25,-43,-25,-20,-27,-30,-22,-18,-46,-20,-16,2,-17,-23,-16,-5,-17,-14,-18,-25,-15,-6,-15,-27,-21,-23,-25,-23,4,-17,-35,-4,-14,-22,-15,LEFT
-32,-20,-15,-21,-33,-26,-33,-20,-20,9,-8,-20,-30,-27,-5,-10,-18,-10,-11,-27,-25,-22,-27,-19,5,-52,-22,-39,-23,-13,-42,-34,-25,-36,-39,-34,-31,-11,-15,-21,-10,-34,-12,-24,-4,-27,-20,-26,-30,-27,-17,-32,-41,-38,-35,-33,-30,5,-35,-55,-15,-22,-14,-23,LEFT
-33,-42,-46,-56,-65,-51,-43,-35,-50,-26,-41,-50,-58,-45,-31,-49,-59,-49,-50,-59,-50,-67,-60,-74,-82,-54,-59,-55,-24,-42,-48,-61,-53,-66,-67,-56,-58,-58,-34,-13,-51,-22,-18,-33,-24,-22,-15,-17,-18,-15,-4,-12,-18,-9,-7,-7,2,48,10,-8,26,27,21,29,LEFT
4,-2,-1,-7,-17,-7,-6,16,0,30,20,13,-1,4,33,11,13,14,12,7,10,-1,3,15,-35,0,0,-16,-3,-3,5,-18,-11,-18,-25,-17,-24,-11,-8,7,16,10,-8,-21,-8,-4,-11,-13,-5,-5,1,-3,-4,-3,-8,-13,-6,37,3,-11,10,25,20,25,LEFT
-24,-22,-14,-21,-27,-13,-8,-13,-15,11,11,2,-4,5,17,-1,5,13,11,6,8,-52,-7,8,-76,-20,-10,-16,-6,1,-6,-3,-2,-6,-6,1,-2,2,14,13,-1,3,2,-5,4,6,3,4,20,20,27,25,14,14,7,-2,8,49,15,-4,18,25,26,23,LEFT
6,10,23,18,10,20,17,2,2,33,37,29,15,16,32,11,15,26,22,17,12,-13,-14,1,-27,7,3,-10,16,12,-20,6,15,9,3,10,13,16,-2,12,4,-8,-5,1,5,11,4,4,12,13,19,22,11,18,13,-1,7,39,16,11,20,34,24,33,LEFT
13,15,25,21,17,29,24,12,10,33,34,31,23,26,27,13,20,27,14,16,21,-11,-7,-4,-45,-35,-5,-18,4,-39,-21,-8,2,2,-5,7,15,23,-15,1,-39,6,-11,-1,-11,2,-14,-22,-11,-12,-11,-11,-16,-9,-8,-27,-23,7,-22,-32,-12,-15,-16,-18,LEFT
-2,-1,2,-6,-9,6,10,9,-2,17,11,5,-1,5,22,2,2,2,-7,-13,-9,-26,-16,-48,-32,-31,-10,5,-57,-31,-26,-3,-2,1,-8,2,7,5,-4,0,-34,-14,-15,5,-7,-4,-9,-21,-5,-8,-12,-14,-18,-13,-7,-15,-13,12,-21,-29,-1,-5,-8,-5,LEFT
-2,8,20,6,-2,7,6,4,4,33,31,14,3,7,27,8,10,15,2,-3,1,-2,-8,7,-32,-17,4,1,12,8,-32,-4,3,6,-3,2,-8,-54,3,-1,54,-12,10,1,5,-4,6,-10,2,-2,-8,-4,-20,-7,-8,5,1,24,-14,-27,20,7,4,5,LEFT
-16,-2,8,-6,-14,-5,-12,-6,-6,17,15,-3,-11,-2,27,1,-2,-4,-10,-13,-11,2,-9,-7,-42,-23,-5,-9,12,3,-23,-17,-7,-8,-17,-13,-23,16,-5,1,12,-29,-5,-10,3,-1,-3,-15,-11,-13,-25,-15,-28,-20,-17,-5,-11,20,-20,-33,3,2,-6,1,LEFT
-23,-14,-6,-21,-26,-13,-13,-15,-17,6,-4,-10,-17,-11,15,-15,-11,-6,-9,-16,-12,-22,-11,-3,-15,-19,-1,-8,-7,4,-18,-7,3,-5,-10,-6,-18,-6,-7,-25,9,-3,2,-7,3,-19,-9,-16,-2,-11,-16,-11,-15,-13,-12,-12,-14,17,-13,-27,-6,1,2,-2,LEFT
