Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-71,-60,-44,-59,-60,-67,-65,-32,-53,-34,-43,-59,-62,-53,-40,-70,-32,-62,-53,-53,-68,-102,-77,-96,-92,-33,-81,-86,-79,-78,-76,-99,-73,-63,-60,-61,-68,-73,-45,159,-36,-60,-42,-73,-68,-67,-46,-139,-39,-23,-41,-8,-57,-38,-52,-46,-34,-17,-55,-43,-39,-34,-43,-34,LEFT
-66,-49,-32,-45,-45,-51,-51,-23,-43,-18,-30,-43,-48,-43,-40,-61,-22,-56,-44,-40,-65,-101,-71,-81,-88,-49,-79,-78,-90,-75,-79,-99,-70,-59,-53,-56,-61,-78,-50,165,-40,-58,-45,-71,-67,-64,-52,-145,-44,-30,-48,-13,-61,-42,-53,-53,-45,-30,-61,-50,-50,-48,-58,-49,LEFT
-78,-62,-47,-55,-56,-60,-60,-39,-58,-32,-42,-53,-52,-44,-51,-72,-37,-70,-53,-48,-63,-109,-86,-95,-104,-62,-96,-91,-121,-90,-92,-118,-87,-74,-64,-66,-68,-83,-62,157,-55,-60,-59,-75,-80,-63,-59,-150,-54,-34,-52,-16,-65,-45,-52,-56,-47,-29,-63,-54,-51,-49,-61,-52,LEFT
-78,-64,-54,-62,-63,-64,-64,-34,-61,-38,-47,-61,-55,-50,-49,-73,-36,-70,-52,-53,-65,-111,-92,-117,-99,-70,-99,-94,-130,-87,-91,-122,-90,-79,-67,-69,-74,-81,-61,149,-55,-73,-58,-73,-74,-73,-59,-148,-56,-35,-56,-19,-69,-44,-55,-56,-49,-30,-63,-55,-52,-51,-60,-52,LEFT
-89,-72,-67,-77,-79,-71,-71,-50,-72,-51,-64,-74,-71,-61,-65,-84,-51,-85,-65,-63,-72,-115,-95,-116,-99,-72,-103,-98,-127,-85,-93,-134,-100,-88,-73,-76,-88,-89,-68,143,-56,-73,-55,-77,-88,-64,-65,-161,-69,-50,-70,-32,-80,-49,-58,-71,-64,-39,-68,-54,-62,-57,-63,-60,LEFT
-91,-77,-73,-84,-86,-75,-74,-53,-74,-57,-70,-81,-79,-62,-72,-88,-58,-93,-71,-69,-74,-120,-99,-104,-114,-70,-99,-96,-111,-90,-103,-140,-105,-89,-78,-80,-90,-84,-73,140,-62,-65,-62,-76,-95,-61,-67,-164,-74,-52,-75,-33,-85,-52,-58,-73,-66,-43,-69,-56,-64,-59,-63,-60,LEFT
-98,-81,-74,-86,-87,-80,-79,-57,-74,-60,-70,-83,-81,-65,-73,-91,-59,-94,-77,-71,-81,-118,-100,-99,-127,-80,-95,-92,-90,-99,-111,-143,-104,-88,-80,-82,-85,-74,-77,140,-63,-61,-67,-75,-88,-64,-60,-157,-67,-41,-70,-26,-80,-49,-55,-60,-53,-36,-64,-52,-57,-51,-58,-54,LEFT
-94,-72,-70,-78,-80,-79,-79,-49,-68,-50,-60,-72,-70,-56,-59,-83,-47,-78,-65,-62,-71,-125,-103,-112,-134,-115,-96,-96,-94,-96,-110,-134,-99,-83,-79,-82,-89,-78,-76,140,-59,-59,-65,-77,-87,-69,-62,-152,-59,-31,-64,-24,-74,-46,-55,-61,-52,-31,-61,-51,-54,-50,-58,-54,LEFT
-82,-62,-61,-69,-71,-75,-76,-39,-60,-39,-49,-61,-62,-54,-53,-77,-39,-70,-56,-58,-66,-110,-89,-96,-101,-84,-86,-88,-96,-70,-86,-126,-89,-74,-73,-76,-84,-70,-61,144,-46,-61,-49,-67,-74,-55,-55,-145,-54,-25,-61,-21,-68,-37,-44,-52,-47,-29,-55,-45,-49,-46,-51,-44,LEFT
-72,-60,-59,-72,-74,-75,-75,-35,-58,-39,-54,-65,-65,-57,-49,-81,-43,-78,-60,-52,-69,-99,-88,-86,-90,-27,-88,-97,-84,-63,-85,-144,-106,-86,-82,-84,-95,-74,-61,135,-51,-70,-58,-72,-81,-69,-59,-154,-62,-39,-71,-34,-81,-50,-60,-62,-56,-41,-68,-58,-58,-57,-61,-56,LEFT
-81,-73,-75,-88,-89,-84,-84,-45,-74,-55,-68,-76,-73,-58,-57,-92,-55,-91,-70,-59,-70,-124,-93,-101,-126,-64,-95,-105,-121,-79,-92,-148,-111,-89,-82,-82,-96,-73,-67,131,-58,-70,-63,-76,-89,-73,-60,-158,-64,-41,-71,-35,-77,-47,-60,-63,-54,-37,-67,-56,-55,-52,-56,-56,LEFT
-78,-66,-68,-77,-77,-70,-70,-40,-69,-45,-56,-61,-63,-47,-51,-84,-44,-81,-58,-53,-64,-105,-82,-89,-111,-59,-79,-91,-90,-74,-83,-128,-92,-72,-67,-69,-88,-66,-61,145,-48,-54,-54,-66,-74,-44,-45,-142,-51,-21,-53,-20,-63,-31,-46,-49,-37,-21,-52,-45,-42,-40,-45,-42,LEFT
-71,-55,-53,-62,-62,-63,-63,-36,-55,-32,-44,-49,-58,-49,-46,-70,-33,-71,-52,-48,-63,-103,-80,-80,-91,-57,-75,-84,-87,-66,-89,-127,-86,-67,-64,-65,-89,-79,-60,146,-46,-55,-58,-71,-69,-59,-49,-142,-51,-21,-52,-25,-69,-40,-54,-55,-42,-26,-58,-52,-49,-50,-54,-54,LEFT
-67,-53,-49,-55,-56,-59,-60,-35,-51,-29,-40,-46,-56,-45,-39,-60,-30,-70,-50,-46,-62,-105,-75,-70,-93,-56,-72,-83,-97,-54,-73,-129,-82,-63,-55,-57,-82,-74,-50,149,-42,-56,-55,-66,-70,-55,-51,-138,-46,-14,-46,-20,-62,-34,-47,-52,-40,-20,-53,-42,-44,-43,-46,-46,LEFT
-60,-48,-42,-50,-51,-50,-50,-29,-45,-23,-36,-39,-49,-39,-40,-56,-25,-69,-44,-40,-60,-100,-78,-59,-93,-46,-64,-87,-84,-52,-71,-116,-73,-60,-54,-58,-78,-65,-46,150,-43,-48,-56,-66,-76,-51,-57,-142,-49,-12,-48,-15,-58,-27,-41,-49,-42,-16,-46,-29,-42,-37,-42,-42,LEFT
-66,-53,-47,-60,-61,-62,-62,-37,-54,-32,-46,-47,-52,-43,-48,-67,-33,-78,-51,-42,-62,-111,-83,-86,-95,-61,-77,-97,-91,-62,-83,-124,-82,-72,-68,-70,-84,-72,-56,138,-52,-61,-67,-75,-85,-66,-66,-147,-59,-24,-57,-25,-69,-39,-56,-52,-48,-26,-58,-51,-48,-44,-50,-50,LEFT
-70,-60,-53,-66,-66,-64,-64,-37,-58,-37,-50,-50,-53,-45,-40,-70,-38,-80,-49,-46,-60,-102,-67,-70,-96,-52,-75,-83,-75,-48,-79,-128,-81,-68,-58,-60,-74,-62,-50,138,-46,-59,-60,-69,-75,-51,-59,-140,-50,-15,-49,-15,-60,-30,-45,-43,-36,-13,-48,-42,-35,-32,-37,-39,LEFT
-65,-55,-46,-54,-55,-50,-50,-32,-53,-28,-38,-39,-44,-38,-36,-64,-30,-70,-37,-26,-53,-101,-62,-62,-87,-50,-70,-79,-101,-41,-80,-121,-71,-57,-49,-52,-67,-61,-45,140,-37,-53,-55,-66,-65,-62,-50,-132,-39,-7,-40,-8,-53,-25,-42,-36,-29,-5,-40,-36,-31,-30,-33,-39,LEFT
-57,-46,-34,-49,-49,-51,-50,-20,-42,-19,-29,-32,-40,-32,-25,-51,-21,-59,-31,-21,-48,-93,-73,-71,-81,-62,-70,-90,-97,-43,-81,-117,-65,-56,-55,-58,-76,-63,-44,136,-34,-48,-59,-62,-65,-46,-49,-127,-36,-2,-35,-10,-53,-24,-44,-36,-29,-4,-41,-33,-30,-29,-32,-36,LEFT
-59,-47,-28,-49,-49,-56,-56,-20,-42,-16,-27,-33,-41,-37,-22,-48,-20,-60,-32,-29,-54,-115,-82,-67,-99,-82,-68,-89,-67,-46,-87,-121,-62,-55,-55,-57,-76,-53,-49,139,-40,-48,-53,-52,-67,-36,-52,-133,-40,-4,-37,-13,-52,-18,-40,-42,-35,-6,-42,-30,-33,-33,-33,-35,LEFT
-63,-52,-32,-51,-52,-54,-54,-29,-46,-25,-34,-37,-46,-41,-30,-62,-30,-72,-39,-34,-58,-115,-72,-62,-87,-23,-75,-85,-100,-37,-82,-135,-77,-66,-57,-59,-78,-50,-54,134,-48,-54,-56,-58,-77,-48,-63,-147,-55,-22,-53,-22,-63,-25,-46,-55,-47,-16,-49,-39,-45,-41,-44,-42,LEFT
-67,-56,-39,-54,-54,-52,-51,-25,-49,-29,-39,-35,-42,-33,-23,-63,-30,-70,-35,-21,-51,-103,-61,-56,-82,-18,-68,-81,-80,-31,-79,-117,-63,-54,-45,-48,-72,-37,-45,144,-34,-44,-42,-52,-63,-42,-49,-130,-40,-7,-38,-6,-49,-16,-41,-37,-26,3,-36,-25,-28,-24,-29,-24,LEFT
-54,-40,-22,-41,-41,-37,-37,-14,-34,-14,-27,-23,-32,-27,-13,-52,-18,-57,-26,-12,-49,-94,-56,-49,-78,-31,-54,-68,-73,-25,-82,-99,-50,-43,-39,-42,-71,-32,-40,146,-28,-42,-37,-48,-52,-48,-41,-125,-36,-2,-37,-4,-51,-18,-46,-33,-22,-1,-41,-31,-26,-27,-32,-27,LEFT
-53,-40,-25,-42,-43,-44,-44,-18,-35,-18,-28,-30,-40,-37,-12,-53,-21,-60,-33,-27,-55,-92,-66,-63,-79,-42,-59,-74,-109,-23,-77,-101,-54,-51,-48,-50,-80,-39,-43,135,-30,-50,-40,-50,-53,-45,-35,-120,-33,1,-34,-1,-52,-19,-45,-23,-13,5,-39,-30,-16,-22,-29,-25,LEFT
-46,-31,-16,-35,-35,-42,-42,-3,-20,-5,-16,-20,-33,-32,4,-35,-3,-42,-23,-23,-45,-88,-49,-55,-74,-33,-54,-76,-96,-7,-62,-85,-40,-39,-39,-41,-73,-30,-32,143,-13,-37,-30,-48,-36,-36,-21,-105,-17,17,-23,16,-41,-8,-38,-15,-3,14,-28,-21,-11,-16,-21,-19,LEFT
-34,-19,1,-26,-27,-31,-31,11,-5,8,-8,-16,-32,-29,5,-30,3,-36,-22,-18,-43,-89,-53,-44,-61,-14,-46,-69,-84,-3,-61,-73,-34,-32,-32,-34,-64,-29,-29,147,-21,-42,-36,-44,-40,-34,-23,-114,-24,8,-31,16,-43,-13,-37,-28,-16,8,-32,-24,-23,-25,-28,-26,LEFT
-45,-32,-8,-34,-35,-36,-35,-8,-20,-5,-21,-26,-39,-32,-12,-41,-10,-49,-27,-24,-42,-99,-61,-42,-72,-30,-59,-79,-67,-17,-98,-92,-52,-43,-37,-40,-72,-37,-43,140,-28,-51,-40,-44,-60,-50,-36,-126,-34,-1,-32,18,-44,-15,-36,-36,-21,8,-29,-21,-25,-24,-27,-25,LEFT
-52,-38,-15,-37,-38,-33,-33,-17,-25,-10,-21,-23,-33,-25,-11,-42,-13,-50,-21,-13,-37,-80,-49,-37,-55,-28,-61,-65,-73,-3,-83,-95,-53,-43,-33,-36,-69,-34,-38,148,-21,-34,-36,-34,-51,-29,-34,-125,-35,-6,-31,21,-43,-11,-29,-35,-24,3,-27,-23,-26,-26,-28,-28,LEFT
-53,-46,-26,-47,-47,-40,-40,-24,-34,-22,-31,-29,-37,-35,-18,-53,-23,-60,-30,-21,-46,-97,-67,-55,-78,-80,-72,-77,-96,-15,-96,-103,-62,-55,-47,-51,-84,-54,-52,138,-36,-35,-51,-45,-62,-33,-45,-136,-48,-17,-42,13,-52,-15,-38,-44,-34,-7,-33,-30,-37,-36,-33,-37,LEFT
-63,-52,-34,-52,-52,-52,-51,-24,-41,-29,-35,-31,-39,-34,-22,-53,-26,-62,-31,-24,-43,-102,-72,-57,-86,-53,-77,-88,-82,-20,-98,-107,-58,-55,-49,-50,-80,-54,-49,137,-34,-39,-45,-45,-59,-36,-37,-131,-42,-10,-37,16,-47,-12,-37,-37,-28,1,-28,-26,-34,-31,-31,-32,LEFT
-61,-51,-29,-44,-44,-41,-42,-18,-35,-25,-26,-25,-39,-31,-20,-54,-24,-61,-32,-22,-45,-84,-65,-54,-78,-11,-70,-83,-99,-22,-83,-107,-64,-54,-43,-46,-71,-51,-51,136,-41,-40,-53,-46,-60,-44,-51,-139,-49,-16,-46,7,-55,-19,-46,-49,-41,-13,-39,-37,-44,-44,-43,-44,LEFT
-72,-63,-40,-55,-54,-52,-52,-34,-49,-35,-37,-37,-54,-43,-35,-67,-36,-76,-50,-35,-61,-96,-79,-72,-96,-51,-80,-97,-91,-39,-99,-112,-78,-65,-55,-59,-81,-65,-62,124,-52,-44,-62,-56,-77,-61,-58,-146,-56,-22,-55,-1,-67,-32,-59,-52,-45,-18,-49,-46,-46,-46,-49,-49,LEFT
-66,-53,-31,-44,-44,-46,-46,-21,-36,-20,-25,-30,-45,-36,-21,-50,-22,-64,-37,-26,-50,-91,-64,-51,-64,-46,-60,-70,-72,-16,-76,-77,-50,-37,-33,-35,-55,-42,-30,142,-26,-42,-35,-46,-53,-29,-30,-115,-25,4,-30,21,-45,-10,-33,-22,-13,13,-24,-21,-18,-18,-26,-22,LEFT
-36,-23,-2,-20,-20,-19,-20,2,-12,3,-7,-15,-27,-27,5,-31,-3,-50,-24,-10,-41,-71,-49,-33,-50,-31,-43,-55,-73,2,-57,-70,-39,-27,-24,-28,-50,-42,-22,144,-20,-45,-39,-51,-48,-43,-31,-117,-27,-2,-34,12,-51,-18,-43,-29,-20,4,-34,-29,-27,-29,-34,-33,LEFT
-46,-39,-19,-34,-34,-35,-35,-10,-27,-12,-25,-33,-40,-33,-12,-46,-18,-64,-39,-25,-49,-82,-64,-54,-79,-34,-62,-82,-68,-11,-79,-97,-61,-45,-40,-43,-72,-60,-41,130,-33,-49,-45,-54,-59,-49,-42,-128,-39,-12,-43,-5,-58,-23,-47,-39,-27,-4,-41,-32,-34,-34,-39,-34,LEFT
-56,-50,-30,-43,-44,-42,-43,-10,-35,-18,-30,-36,-42,-32,-20,-50,-24,-66,-38,-26,-50,-93,-75,-70,-64,-48,-69,-84,-75,-22,-81,-112,-70,-53,-48,-50,-74,-55,-44,126,-37,-46,-43,-48,-53,-33,-38,-126,-36,-12,-43,-6,-55,-21,-42,-34,-25,0,-37,-27,-29,-28,-32,-30,LEFT
-66,-64,-44,-54,-55,-52,-53,-20,-49,-31,-40,-47,-51,-46,-24,-60,-32,-76,-44,-26,-55,-95,-80,-80,-61,-55,-80,-96,-108,-31,-87,-117,-79,-61,-54,-55,-81,-62,-50,119,-43,-47,-52,-57,-65,-49,-47,-134,-42,-19,-48,-11,-61,-30,-50,-44,-34,-6,-43,-29,-36,-39,-44,-45,LEFT
-64,-60,-36,-49,-49,-46,-46,-23,-43,-27,-31,-41,-44,-35,-21,-55,-27,-69,-35,-20,-46,-75,-62,-58,-49,-36,-67,-76,-79,-24,-71,-100,-69,-46,-39,-41,-69,-53,-45,132,-34,-40,-46,-50,-61,-41,-34,-122,-30,-10,-34,-3,-51,-23,-40,-26,-22,3,-34,-36,-27,-30,-35,-33,LEFT
-55,-45,-20,-32,-32,-30,-30,-9,-26,-9,-17,-27,-34,-26,-5,-42,-14,-55,-22,-8,-41,-78,-62,-44,-63,-39,-55,-60,-56,-15,-65,-92,-56,-35,-32,-35,-70,-51,-39,137,-26,-41,-45,-49,-48,-35,-34,-118,-23,-5,-27,-1,-46,-17,-41,-29,-20,7,-30,-31,-26,-27,-31,-31,LEFT
-52,-43,-20,-34,-35,-39,-39,-12,-25,-11,-23,-31,-40,-33,-11,-45,-16,-56,-24,-17,-51,-82,-66,-63,-68,-50,-65,-74,-61,-14,-62,-94,-60,-44,-44,-47,-81,-63,-40,122,-31,-51,-48,-60,-59,-53,-51,-125,-27,-10,-30,-3,-54,-28,-54,-42,-27,2,-36,-41,-33,-35,-39,-40,LEFT
-53,-45,-21,-37,-39,-45,-46,-13,-24,-15,-26,-35,-46,-39,-8,-41,-14,-56,-26,-23,-59,-81,-64,-67,-71,-69,-73,-80,-72,-17,-54,-90,-55,-42,-44,-46,-79,-58,-42,118,-29,-52,-48,-59,-50,-53,-39,-115,-23,-3,-24,4,-49,-24,-49,-31,-20,8,-31,-35,-27,-27,-33,-30,LEFT
-52,-42,-18,-36,-37,-41,-41,-10,-21,-11,-24,-33,-43,-39,-5,-41,-13,-56,-26,-26,-53,-84,-70,-70,-80,-69,-78,-80,-87,-20,-67,-90,-56,-48,-45,-49,-84,-52,-48,116,-34,-53,-51,-55,-56,-44,-50,-128,-34,-11,-30,-1,-56,-29,-51,-44,-31,1,-36,-40,-37,-34,-40,-38,LEFT
-62,-56,-32,-49,-49,-49,-47,-21,-32,-26,-33,-41,-47,-36,-16,-53,-23,-67,-30,-34,-56,-82,-65,-74,-72,-30,-84,-80,-83,-19,-78,-111,-70,-55,-45,-49,-82,-51,-51,115,-36,-53,-50,-56,-65,-52,-56,-134,-40,-18,-33,-2,-59,-31,-54,-48,-33,1,-35,-41,-40,-36,-40,-40,LEFT
-62,-60,-29,-47,-48,-40,-40,-22,-34,-28,-30,-39,-41,-35,-15,-52,-24,-66,-27,-32,-56,-73,-63,-63,-68,-39,-78,-77,-82,-20,-56,-109,-65,-48,-41,-44,-72,-45,-46,122,-32,-53,-45,-52,-54,-45,-48,-128,-36,-14,-32,4,-55,-24,-47,-37,-27,0,-33,-35,-35,-33,-35,-34,LEFT
-55,-54,-24,-46,-46,-43,-43,-10,-31,-24,-27,-35,-39,-36,-11,-46,-24,-66,-30,-27,-56,-81,-65,-76,-62,-42,-78,-83,-66,-25,-47,-102,-61,-48,-46,-50,-73,-51,-42,121,-29,-56,-46,-55,-53,-54,-53,-126,-37,-15,-35,-1,-60,-30,-53,-42,-33,-7,-40,-41,-41,-38,-41,-41,LEFT
-53,-54,-24,-45,-45,-47,-47,-9,-33,-23,-26,-33,-39,-32,-14,-47,-23,-64,-29,-29,-54,-97,-71,-79,-72,-47,-82,-89,-62,-41,-55,-104,-60,-46,-45,-48,-74,-54,-52,123,-34,-49,-53,-53,-69,-39,-55,-125,-35,-14,-30,6,-55,-26,-45,-41,-31,-2,-34,-35,-36,-32,-35,-37,LEFT
-58,-52,-20,-42,-43,-42,-42,-10,-35,-20,-24,-33,-39,-37,-15,-49,-21,-58,-25,-28,-56,-76,-63,-76,-58,-40,-78,-78,-40,-38,-45,-99,-58,-43,-41,-44,-70,-53,-53,124,-34,-43,-51,-47,-63,-35,-60,-125,-31,-11,-25,15,-52,-22,-42,-41,-26,1,-32,-33,-33,-31,-33,-39,LEFT
-56,-52,-21,-44,-44,-42,-42,-8,-35,-20,-25,-36,-39,-33,-8,-47,-22,-61,-28,-29,-58,-77,-70,-68,-54,-52,-78,-71,-40,-41,-47,-100,-67,-49,-44,-48,-67,-60,-56,-71,-33,-43,-52,-53,-61,-52,-56,-124,-33,-12,-32,11,-58,-29,-51,-38,-27,-3,-39,-37,-34,-36,-40,-42,LEFT
-53,-51,-22,-45,-45,-42,-42,-2,-30,-17,-28,-41,-44,-31,3,-43,-20,-61,-29,-40,-61,-71,-64,-72,-58,-49,-74,-66,-67,-31,-41,-106,-62,-43,-36,-38,-54,-58,-48,-279,-25,-40,-48,-50,-54,-45,-49,-118,-27,-11,-30,13,-55,-23,-44,-34,-22,1,-33,-34,-29,-29,-33,-31,LEFT
-48,-47,-14,-44,-45,-30,-30,1,-25,-14,-26,-41,-42,-31,1,-47,-21,-62,-33,-34,-54,-60,-50,-74,-45,-49,-74,-71,-81,-28,-40,-109,-64,-46,-34,-37,-57,-56,-48,-265,-30,-50,-53,-50,-56,-31,-52,-122,-30,-18,-35,9,-58,-23,-42,-40,-26,-3,-37,-39,-33,-34,-38,-40,LEFT
-52,-56,-25,-55,-55,-43,-44,-4,-32,-23,-32,-52,-53,-39,-2,-49,-26,-68,-39,-34,-57,-65,-63,-79,-49,-51,-84,-79,-55,-30,-33,-113,-67,-54,-45,-48,-69,-61,-50,-251,-40,-51,-51,-53,-62,-40,-55,-122,-27,-17,-34,13,-56,-23,-44,-36,-20,5,-34,-34,-27,-27,-32,-33,LEFT
-49,-48,-17,-49,-49,-39,-39,6,-24,-15,-26,-42,-42,-32,1,-42,-19,-57,-30,-23,-53,-72,-62,-68,-49,-84,-72,-62,-60,-27,-36,-96,-50,-43,-36,-39,-63,-54,-46,-258,-28,-44,-44,-45,-53,-43,-52,-120,-27,-14,-34,14,-51,-17,-36,-34,-20,4,-33,-30,-25,-28,-30,-27,LEFT
-57,-53,-22,-50,-50,-36,-36,-4,-33,-23,-30,-44,-40,-31,-6,-52,-29,-65,-35,-27,-53,-80,-61,-74,-61,-54,-74,-66,-70,-29,-42,-109,-65,-51,-37,-40,-65,-57,-51,-254,-25,-43,-44,-51,-55,-51,-53,-127,-37,-22,-42,10,-52,-20,-43,-38,-27,-1,-36,-23,-31,-34,-37,-35,LEFT
-56,-53,-23,-46,-46,-32,-31,-2,-30,-20,-24,-35,-29,-22,-1,-43,-23,-57,-24,-21,-49,-63,-53,-78,-46,-29,-72,-63,-75,-22,-30,-103,-64,-44,-27,-30,-61,-55,-45,-241,-22,-39,-36,-50,-48,-32,-46,-116,-28,-13,-30,27,-43,-15,-38,-30,-16,11,-28,-34,-24,-26,-27,-27,LEFT
-53,-45,-11,-40,-40,-22,-22,3,-24,-11,-16,-26,-21,-24,-1,-39,-14,-48,-18,-15,-51,-58,-43,-68,-47,-45,-66,-58,-55,-24,-28,-95,-52,-35,-22,-25,-54,-47,-48,-165,-24,-39,-44,-46,-50,-33,-52,-120,-27,-15,-30,30,-41,-12,-39,-35,-20,11,-31,-39,-29,-31,-30,-30,LEFT
-53,-44,-10,-40,-40,-25,-25,-1,-24,-12,-16,-29,-27,-29,-6,-42,-20,-50,-25,-12,-53,-67,-56,-71,-60,-51,-66,-64,-82,-33,-31,-93,-56,-40,-27,-31,-60,-63,-52,46,-29,-45,-50,-52,-56,-50,-58,-125,-35,-25,-36,20,-50,-22,-48,-40,-28,5,-44,-44,-34,-37,-39,-36,LEFT
-53,-47,-13,-41,-41,-25,-24,2,-23,-13,-19,-33,-30,-27,-5,-41,-20,-52,-31,-14,-52,-59,-48,-57,-42,-43,-62,-56,-54,-25,-32,-88,-44,-33,-18,-21,-51,-51,-36,182,-20,-32,-35,-33,-45,-33,-49,-112,-20,-10,-19,32,-35,-10,-32,-24,-14,19,-33,-28,-21,-22,-22,-21,LEFT
-43,-39,-5,-32,-32,-13,-14,10,-12,-3,-13,-26,-18,-17,-5,-34,-10,-46,-23,-5,-44,-48,-36,-61,-40,-40,-63,-51,-34,-25,-22,-98,-48,-36,-21,-24,-53,-44,-36,203,-24,-31,-39,-34,-55,-27,-57,-120,-25,-16,-27,24,-44,-17,-38,-37,-28,5,-42,-39,-36,-39,-37,-40,LEFT
-54,-56,-25,-50,-50,-33,-33,-11,-34,-24,-31,-40,-37,-30,-23,-52,-29,-64,-38,-18,-55,-77,-63,-77,-52,-61,-85,-70,-82,-44,-36,-116,-70,-53,-36,-39,-63,-51,-47,205,-38,-45,-50,-46,-69,-54,-72,-131,-39,-27,-40,16,-54,-23,-48,-48,-33,-2,-44,-42,-37,-36,-38,-37,LEFT
-52,-55,-23,-49,-49,-31,-30,-5,-29,-20,-25,-36,-31,-27,-11,-44,-22,-57,-32,-10,-48,-76,-64,-78,-50,-60,-64,-56,-71,-33,-26,-97,-54,-37,-25,-28,-56,-40,-30,220,-22,-39,-34,-42,-50,-35,-50,-111,-17,-6,-23,40,-37,-5,-31,-20,-6,21,-23,-20,-11,-11,-13,-11,LEFT
-38,-35,-3,-35,-35,-23,-23,14,-11,0,-11,-27,-23,-26,8,-29,-8,-44,-20,-4,-45,-64,-54,-77,-40,-96,-56,-59,-61,-37,-19,-74,-41,-31,-28,-32,-64,-51,-28,217,-21,-35,-37,-43,-47,-28,-49,-110,-20,-12,-31,29,-47,-13,-34,-24,-14,10,-34,-26,-20,-28,-28,-27,LEFT
-52,-44,-14,-46,-46,-36,-36,-2,-25,-16,-24,-42,-35,-33,-6,-47,-26,-63,-39,-20,-55,-69,-52,-73,-48,-72,-76,-61,-65,-55,-38,-90,-55,-46,-37,-40,-59,-39,-42,221,-35,-46,-52,-35,-60,-41,-67,-121,-35,-29,-46,10,-61,-25,-40,-35,-26,-3,-44,-35,-32,-37,-37,-32,LEFT
-54,-50,-21,-48,-48,-30,-31,5,-24,-16,-25,-39,-30,-26,-5,-45,-26,-62,-36,-21,-50,-51,-43,-60,-33,-19,-61,-47,-39,-41,-14,-91,-55,-39,-27,-30,-44,-25,-27,230,-22,-37,-42,-29,-44,-33,-55,-108,-25,-17,-35,23,-52,-15,-34,-24,-17,7,-35,-29,-25,-31,-31,-25,LEFT
-50,-49,-17,-43,-43,-29,-30,2,-25,-15,-21,-36,-26,-32,-8,-43,-23,-63,-35,-18,-52,-53,-44,-71,-34,-34,-60,-52,-49,-42,-14,-90,-60,-42,-33,-37,-50,-47,-32,214,-29,-47,-43,-40,-59,-39,-69,-120,-36,-26,-41,20,-56,-18,-40,-40,-26,3,-41,-33,-31,-38,-37,-33,LEFT
-55,-52,-17,-42,-42,-31,-32,-3,-28,-17,-21,-34,-26,-30,-7,-42,-20,-61,-30,-8,-49,-58,-51,-74,-34,-42,-57,-56,-59,-42,-21,-77,-55,-35,-26,-30,-48,-46,-32,216,-27,-37,-43,-36,-51,-33,-62,-113,-26,-15,-26,33,-40,-5,-29,-30,-17,18,-26,-18,-21,-23,-21,-20,LEFT
-48,-42,-5,-33,-33,-21,-22,1,-18,-7,-14,-24,-18,-18,-2,-41,-13,-51,-21,-1,-42,-49,-42,-57,-33,-39,-56,-52,-26,-36,-24,-68,-51,-33,-27,-30,-44,-35,-33,218,-26,-36,-46,-34,-51,-28,-62,-116,-27,-20,-27,33,-42,-11,-31,-33,-25,14,-30,-25,-24,-29,-26,-27,LEFT
-55,-52,-15,-42,-42,-34,-35,-7,-28,-17,-23,-32,-21,-18,-6,-45,-20,-58,-26,-11,-40,-71,-53,-72,-56,-64,-74,-60,-37,-56,-36,-83,-62,-44,-35,-39,-51,-41,-43,211,-32,-35,-54,-33,-53,-34,-63,-112,-23,-18,-23,40,-37,-8,-26,-27,-18,22,-26,-20,-18,-21,-24,-23,LEFT
-55,-50,-10,-37,-37,-29,-29,0,-23,-11,-14,-24,-11,-11,-1,-36,-11,-50,-16,-9,-33,-70,-50,-64,-37,-54,-62,-53,-43,-46,-28,-72,-52,-33,-22,-26,-41,-30,-31,217,-27,-26,-39,-21,-48,-7,-59,-105,-12,-11,-14,49,-33,1,-16,-24,-14,26,-22,-15,-14,-17,-20,-16,LEFT
-49,-41,-1,-30,-31,-17,-18,4,-16,-3,-8,-22,-15,-19,-2,-33,-10,-48,-20,-15,-42,-47,-37,-57,-36,-47,-58,-52,-41,-38,-21,-70,-47,-30,-20,-23,-39,-31,-27,204,-24,-39,-39,-27,-49,-20,-61,-109,-20,-20,-25,37,-48,-13,-32,-32,-21,13,-35,-22,-24,-32,-36,-30,LEFT
-49,-44,-5,-34,-35,-25,-25,4,-20,-6,-15,-33,-26,-28,-5,-35,-15,-54,-27,-26,-53,-46,-45,-60,-32,-48,-66,-55,-41,-39,-25,-74,-47,-32,-25,-29,-44,-32,-20,199,-23,-40,-39,-31,-49,-35,-54,-105,-15,-19,-28,35,-51,-21,-39,-26,-15,13,-39,-41,-18,-27,-31,-22,LEFT
